episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations,decision_epochs,carbon_lambda
111,0,train_0405,12948.547806789213,10730.195314628923,123.01953146289235,0.0,13071.567338252105,16.86,0.72,0.0,0.0,7.0,1.8968592631667593
112,0,train_0478,12381.03058284461,10574.492088173938,107.44920881739381,0.0,12488.479791662005,15.68,0.66,0.0,0.0,7.0,1.8968592631667593
113,0,train_0346,12893.735922063068,10599.39041878644,109.93904187864392,0.0,13003.674963941712,16.06,0.68,0.0,0.0,7.0,1.8968592631667593
114,0,train_0562,12442.391494423977,10284.591875269327,78.4591875269327,0.0,12520.85068195091,16.7,0.72,0.0,0.0,7.0,1.8968592631667593
115,0,train_0249,12350.058034271198,10669.700294983268,116.97002949832677,0.0,12467.028063769525,16.64,0.64,0.0,0.0,7.0,1.8968592631667593
116,0,train_0478,12709.93250259851,10214.597135983911,71.45971359839113,0.0,12781.392216196902,17.14,0.68,0.0,0.0,7.0,1.8968592631667593
117,0,train_0001,12337.731188542137,10187.247980807086,68.72479808070857,0.0,12406.455986622845,14.48,0.56,0.0,0.0,7.0,1.8968592631667593
118,0,train_0023,12119.290139273591,10356.721057223083,85.67210572230834,0.0,12204.962244995899,13.08,0.7,0.0,0.0,7.0,1.8968592631667593
119,0,train_0476,12567.248073186718,10184.086655079933,68.40866550799329,0.0,12635.656738694712,19.0,0.74,0.0,0.0,7.0,1.8968592631667593
120,0,train_0524,12003.065153623482,10215.037806202476,71.50378062024757,0.0,12074.568934243729,16.54,0.62,0.0,0.0,7.0,1.8968592631667593
121,0,train_0311,12296.430649150594,10676.976109586492,117.69761095864925,0.0,12414.128260109243,15.72,0.54,0.0,0.0,7.0,1.8968592631667593
122,0,train_0451,12700.63122587161,10736.499164275407,123.64991642754067,0.0,12824.28114229915,16.66,0.7,0.0,0.0,7.0,1.8968592631667593
123,0,train_0195,12527.640388365187,10682.451355511337,118.24513555113373,0.0,12645.88552391632,16.9,0.6,0.0,0.0,7.0,1.8968592631667593
124,0,train_0436,12705.024418866644,10641.501064122818,114.15010641228183,0.0,12819.174525278926,16.02,0.58,0.0,0.0,7.0,1.8968592631667593
125,0,train_0299,12349.895350323513,10462.207301211824,96.22073012118236,0.0,12446.116080444695,14.44,0.68,0.0,0.0,7.0,1.8968592631667593
126,0,train_0182,12924.049301844916,10485.339041727115,98.53390417271149,0.0,13022.583206017627,16.06,0.56,0.0,0.0,7.0,1.8968592631667593
127,0,train_0056,11938.050429504303,10049.608967330703,54.960896733070335,0.0,11993.011326237372,16.72,0.58,0.0,0.0,7.0,1.8968592631667593
128,0,train_0104,12323.464840276276,10230.610802986317,73.06108029863172,0.0,12396.525920574908,15.5,0.68,0.0,0.0,7.0,1.8968592631667593
129,0,train_0542,12312.723111718318,10201.836991267588,70.18369912675881,0.0,12382.906810845077,16.8,0.62,0.0,0.0,7.0,1.8968592631667593
130,0,train_0266,12624.288825171354,10443.135420337614,94.31354203376141,0.0,12718.602367205116,15.28,0.7,0.0,0.0,7.0,1.8968592631667593
131,0,train_0593,12631.92530786852,10397.750054845726,89.77500548457266,0.0,12721.700313353092,15.14,0.68,0.0,0.0,7.0,1.8968592631667593
132,0,train_0211,12736.965200405206,10526.584649282662,102.65846492826623,0.0,12839.623665333473,15.92,0.76,0.0,0.0,7.0,1.8968592631667593
133,0,train_0035,12964.805369654678,11033.811488918614,153.38114889186144,0.0,13118.18651854654,17.24,0.68,0.0,0.0,7.0,1.8968592631667593
134,0,train_0153,12470.242699588107,10167.384206404036,66.73842064040365,0.0,12536.981120228511,15.44,0.66,0.0,0.0,7.0,1.8968592631667593
135,0,train_0214,11852.375766837813,10175.572839128286,67.55728391282865,0.0,11919.933050750642,13.72,0.8,0.0,0.0,7.0,1.8968592631667593
136,0,train_0420,12500.93392163844,10251.28731098273,75.12873109827306,0.0,12576.062652736713,14.18,0.6,0.0,0.0,7.0,1.8968592631667593
137,0,train_0438,11929.85406134127,10442.292114518688,94.22921145186884,0.0,12024.08327279314,15.84,0.68,0.0,0.0,7.0,1.8968592631667593
138,0,train_0442,12668.759539550716,10663.707940056516,116.37079400565163,0.0,12785.130333556368,13.92,0.6,0.0,0.0,7.0,1.8968592631667593
139,0,train_0188,12528.080645034548,10351.171106809006,85.11711068090062,0.0,12613.19775571545,15.96,0.62,0.0,0.0,7.0,1.8968592631667593
140,0,train_0228,12574.805477690541,10102.921674821126,60.29216748211257,0.0,12635.097645172653,15.42,0.76,0.0,0.0,7.0,1.8968592631667593
141,0,train_0340,12287.915492643671,10774.787266554278,127.47872665542782,0.0,12415.3942192991,18.18,0.68,0.0,0.0,7.0,1.8968592631667593
142,0,train_0363,12189.382094473765,10618.902626897743,111.89026268977432,0.0,12301.27235716354,15.08,0.8,0.0,0.0,7.0,1.8968592631667593
143,0,train_0249,12737.590397624124,10431.12389782767,93.11238978276707,0.0,12830.702787406892,15.78,0.54,0.0,0.0,7.0,1.8968592631667593
144,1,train_0114,12354.82434369778,10417.172931829376,91.71729318293765,0.0,12446.541636880716,15.62,0.68,0.0,0.0,7.0,1.8968592631667593
145,1,train_0464,12511.741516382466,10183.820275831375,68.38202758313746,0.0,12580.123543965603,16.38,0.76,0.0,0.0,7.0,1.8968592631667593
146,1,train_0312,12197.453788611863,10422.27419344919,92.22741934491897,0.0,12289.681207956783,15.92,0.66,0.0,0.0,7.0,1.8968592631667593
147,1,train_0575,12945.703036528761,10747.431158073272,124.7431158073272,0.0,13070.446152336088,15.76,0.58,0.0,0.0,7.0,1.8968592631667593
148,1,train_0567,12942.47937250768,11039.238634112495,153.9238634112495,0.0,13096.40323591893,16.68,0.72,0.0,0.0,7.0,1.8968592631667593
149,1,train_0533,12068.557801736612,10522.329474203594,102.23294742035942,0.0,12170.790749156971,16.42,0.68,0.0,0.0,7.0,1.8968592631667593
150,1,train_0576,12153.844754995132,10297.866813956387,79.78668139563871,0.0,12233.631436390771,14.98,0.68,0.0,0.0,7.0,1.8968592631667593
151,1,train_0372,12472.913911810836,10638.17002017314,113.81700201731401,0.0,12586.73091382815,16.26,0.66,0.0,0.0,7.0,1.8968592631667593
152,1,train_0178,12346.288624855406,10207.270635459307,70.72706354593065,0.0,12417.015688401336,14.9,0.62,0.0,0.0,7.0,1.8968592631667593
153,1,train_0096,12277.745549329233,10762.685428206467,126.2685428206467,0.0,12404.014092149879,17.52,0.62,0.0,0.0,7.0,1.8968592631667593
154,1,train_0063,12870.846796332493,9876.192733325483,37.619273332548254,0.0,12908.46606966504,15.8,0.58,0.0,0.0,7.0,1.8968592631667593
155,1,train_0568,12794.751022134897,10459.630831702234,95.9630831702234,0.0,12890.71410530512,17.08,0.68,0.0,0.0,7.0,1.8968592631667593
156,1,train_0162,11920.218998568023,9883.218806433671,38.32188064336715,0.0,11958.54087921139,16.98,0.58,0.0,0.0,7.0,1.8968592631667593
157,1,train_0014,12707.495253051486,10491.84426097394,99.18442609739395,0.0,12806.67967914888,18.4,0.58,0.0,0.0,7.0,1.8968592631667593
158,1,train_0022,12408.312975737812,10563.133313892044,106.31333138920436,0.0,12514.626307127017,16.76,0.58,0.0,0.0,7.0,1.8968592631667593
159,1,train_0178,12122.255619970543,10382.370987903014,88.23709879030139,0.0,12210.492718760845,15.3,0.68,0.0,0.0,7.0,1.8968592631667593
160,1,train_0587,12372.67570445434,10132.594303988983,63.25943039889826,0.0,12435.935134853238,17.54,0.66,0.0,0.0,7.0,1.8968592631667593
161,1,train_0168,12763.880997185819,10559.261376055838,105.92613760558379,0.0,12869.807134791403,17.9,0.6,0.0,0.0,7.0,1.8968592631667593
162,1,train_0061,12723.899358431765,9948.518342426629,44.85183424266288,0.0,12768.751192674428,15.22,0.66,0.0,0.0,7.0,1.8968592631667593
163,1,train_0403,12790.88402743605,10800.57021555302,130.057021555302,0.0,12920.941048991352,13.22,0.74,0.0,0.0,7.0,1.8968592631667593
164,1,train_0035,12685.17923030047,10926.211954154685,142.62119541546855,0.0,12827.800425715937,16.2,0.74,0.0,0.0,7.0,1.8968592631667593
165,1,train_0292,12571.71189035846,10539.716826550979,103.97168265509791,0.0,12675.683573013557,17.5,0.72,0.0,0.0,7.0,1.8968592631667593
166,1,train_0051,12377.50400190514,10536.080341527515,103.6080341527515,0.0,12481.112036057892,16.58,0.72,0.0,0.0,7.0,1.8968592631667593
167,1,train_0055,12555.7279998794,10293.64404696139,79.36440469613899,0.0,12635.092404575538,15.6,0.64,0.0,0.0,7.0,1.8968592631667593
168,1,train_0216,12043.749388817323,10447.62446620454,94.76244662045393,0.0,12138.511835437777,17.32,0.62,0.0,0.0,7.0,1.8968592631667593
169,1,train_0007,13225.69241356176,11184.112163427031,168.41121634270314,0.0,13394.103629904463,15.5,0.4,0.0,0.0,7.0,1.8968592631667593
170,1,train_0510,13126.760360116643,10277.274790455695,77.72747904556945,0.0,13204.487839162211,16.18,0.72,0.0,0.0,7.0,1.8968592631667593
171,1,train_0362,12040.528265257384,10301.889533394875,80.1889533394875,0.0,12120.717218596872,15.38,0.7,0.0,0.0,7.0,1.8968592631667593
172,1,train_0560,12720.547342803799,10015.562972425316,51.556297242531585,0.0,12772.10364004633,18.42,0.7,0.0,0.0,7.0,1.8968592631667593
173,1,train_0294,12074.161367088698,10547.695110654142,104.76951106541419,0.0,12178.930878154113,16.04,0.68,0.0,0.0,7.0,1.8968592631667593
174,1,train_0333,12674.890108367486,10553.071756231686,105.30717562316859,0.0,12780.197283990656,15.14,0.76,0.0,0.0,7.0,1.8968592631667593
175,1,train_0360,12121.938535369494,10324.417657121849,82.44176571218486,0.0,12204.38030108168,16.7,0.68,0.0,0.0,7.0,1.8968592631667593
176,1,train_0279,12455.982059735194,10200.947235752676,70.09472357526757,0.0,12526.076783310462,17.34,0.64,0.0,0.0,7.0,1.8968592631667593
177,1,train_0338,12324.06326869277,10306.254137316131,80.62541373161312,0.0,12404.688682424383,16.3,0.7,0.0,0.0,7.0,1.8968592631667593
178,1,train_0343,12980.79054461326,11053.061415530308,155.30614155303084,0.0,13136.096686166291,16.22,0.64,0.0,0.0,7.0,1.8968592631667593
179,1,train_0534,12195.747519137996,10557.393212035062,105.7393212035062,0.0,12301.486840341502,16.22,0.78,0.0,0.0,7.0,1.8968592631667593
180,1,train_0182,13032.765115900185,10314.78421206852,81.478421206852,0.0,13114.243537107037,16.12,0.76,0.0,0.0,7.0,1.8968592631667593
181,1,train_0551,12143.195086091091,10302.79002888733,80.27900288873298,0.0,12223.474088979823,16.7,0.74,0.0,0.0,7.0,1.8968592631667593
